Actor,A_Acc,Avg_PartyTime,GuildAct_count,GuildJoin_count,Type
121895,3070120,3399.0579,0,0,Human
121907,6632555,0,0,0,Human
121911,6658018,5000.7863,0,0,Human
121918,7931382,0,0,0,Human
121931,4020999,7384.8265,3,1,Human
121934,7865743,0,0,0,Human
121963,7900384,5938.3333,0,0,Human
121965,6405880,4897.3951,3,1,Human
121994,7936222,1912.0667,0,0,Human
122050,6869668,3832.868,1,0,Human
122059,7936806,5924.375,0,0,Human
122087,7936200,6501.1667,0,0,Human
122090,6721855,6969.0484,0,0,Human
122098,7859420,7011.227,9,1,Human
122137,7528218,0,0,0,Bot
122152,7879390,4901,0,0,Human
122185,6574400,3476,0,0,Human
122201,6273496,4306.5,0,0,Human
122213,7320504,2208.8571,0,0,Human
122222,7906074,6411.2475,0,0,Human
122255,7227095,0,0,0,Human
122264,6518050,7599.1533,2,1,Human
122294,7225266,7422.3014,0,0,Human
122345,7938002,4997.9578,6,1,Human
122355,5643966,7751.06,3,0,Human
122370,7928747,7132,0,0,Human
122379,6575205,7370.1463,1,1,Human
122415,7939608,4420.3248,2,0,Human
122426,6318666,3262.5588,2,0,Human
122430,6696256,2232.4444,3,1,Human
122433,6948361,8751.5,0,0,Human
122495,7295288,8945.3889,0,0,Human
122594,7940613,5100.1563,5,1,Human
122595,7935519,0,0,0,Human
122632,7932753,5276.5,0,0,Human
122651,6218550,6231.1618,2,0,Human
122663,7697846,7256.1208,0,0,Human
122678,6432409,7121.8325,0,0,Human
122754,6906736,6351,0,0,Human
122775,7245072,6631.0909,0,0,Human
122785,7876290,4017.8571,0,0,Human
122798,7872389,7721.0504,0,0,Human
122802,7863345,10004.6,1,0,Human
122829,7935519,1225,0,0,Human
122901,6605600,5632.0484,2,1,Human
122903,6612723,6668,1,0,Human
122918,6704657,3507.0769,2,0,Human
122970,6479757,9156.0177,1,1,Human
123056,7942302,5574.1053,0,0,Human
123073,6603391,6160,1,0,Human
123116,6658338,5013.9134,0,0,Human
123125,6342402,6176.5257,1,0,Human
123149,6204080,2184.0714,0,0,Human
123154,4046058,6857.6522,1,0,Human
123195,6862090,2489.5,0,0,Human
123196,6686735,3745.8182,2,1,Human
123222,6182941,0,2,1,Human
123251,7134907,5872.1709,1,1,Human
123265,4615269,5903.7419,0,0,Human
123320,6198720,6254.3438,1,0,Human
123333,7447597,6694,0,0,Human
123349,6881660,5502,0,0,Human
123365,6815177,6571,0,0,Human
123416,7935519,0,0,0,Human
123426,4138091,0,0,0,Human
123433,7081528,0,0,0,Human
123444,6949942,3547,0,0,Human
123449,7623190,7199.9681,0,0,Human
123485,7901339,9615.4773,0,0,Human
123497,6290821,3461.7778,1,1,Human
123544,7622045,9127.1935,1,0,Human
123569,6720165,0,1,0,Human
123570,7946712,2231.6667,0,0,Human
123573,7946812,7395.6,0,0,Human
123584,6537438,0,0,0,Human
123610,7946122,947.7,0,0,Human
123630,6811178,4925.4727,0,0,Human
123647,7947487,6600.5921,2,0,Human
123671,6347862,16084,2,1,Human
123693,6784461,6204.6951,0,0,Human
123714,6341740,7650.9259,0,0,Human
123780,6151038,699,2,1,Human
123840,7949139,6979.4882,0,0,Human
123867,7033637,19236.25,2,1,Human
123929,7949677,7446.5538,1,1,Human
123939,7214926,6935.5818,0,0,Bot
123950,7737003,830.5,1,0,Human
124097,7602798,0,0,0,Human
124112,7350937,7454.3671,1,0,Human
124200,5061841,5080.9574,0,0,Human
124232,7852039,7035.9924,3,1,Human
124240,7950715,7505.3846,0,0,Human
124257,7067217,10973.2083,1,0,Bot
124264,6661014,0,0,0,Human
124294,6699186,7895.2222,3,1,Human
124364,7737156,3633.25,0,0,Human
124405,7561799,7543.1471,1,0,Human
124463,7941274,6225.5385,0,0,Human
124489,7953802,5276.1379,1,0,Human
124547,4163010,0,0,0,Human
124571,6505695,2494.3333,0,0,Human
124677,7257012,5940.6667,0,0,Human
124723,7350610,7612.5,0,0,Human
124730,6129896,4767.1467,2,1,Human
124733,7001606,10502.6429,0,0,Human
124749,7894383,4284.3333,0,0,Human
124782,7955418,5854.8571,0,0,Bot
124843,6520673,0,0,0,Human
124845,5955798,6496,0,0,Human
124889,7949255,6260.4084,2,1,Human
124893,6779203,21472.5,1,0,Human
124905,6405603,7450.8488,0,0,Human
124913,6544558,4142.6923,0,0,Human
124919,6242843,2226.2,0,0,Human
124974,4443694,7084,0,0,Human
124982,6109049,2386,0,0,Human
125006,7632141,3912.475,1,0,Human
125059,6541688,6412.0769,0,0,Human
125132,7507745,0,0,0,Human
125182,7236946,5005.5,0,0,Human
125226,5115093,6893.9149,0,0,Human
125275,6878286,6077.0535,1,0,Human
125286,7921639,0,1,0,Human
125332,7921310,1766.5,0,0,Human
125342,7878740,8111.0357,5,1,Human
125361,6261427,7112.8732,1,0,Human
125394,6877925,2319.3846,3,1,Human
125413,4537181,2232.3333,0,0,Human
125475,4664761,0,0,0,Human
125484,7596408,2249.5714,1,1,Human
125505,6635502,4763.025,0,0,Human
125509,7750057,5693.89,0,0,Human
125521,7113200,0,0,0,Human
125526,7889544,9405.46,0,0,Human
125560,7112294,6296.8636,0,0,Human
125574,4551028,11036.6031,3,1,Human
125581,6362209,17869,0,0,Human
125588,6365784,6625.8367,0,0,Human
125594,7961234,15539,2,1,Human
125625,7691256,7284.9429,1,0,Human
125627,7921525,84,0,0,Human
125642,6590156,6805.0769,1,1,Human
125650,3284861,57,0,0,Human
125651,7188616,5565.1053,0,0,Human
125666,6478855,4080.264,1,1,Human
125683,7911413,8202.1622,0,0,Human
125697,7244570,3791.5,1,0,Human
125723,6610229,8508.2727,0,0,Human
125752,7920890,5964.097,5,1,Human
125769,6129896,6543.9296,3,1,Human
125790,7876366,3239.5,2,1,Human
125813,7962296,9216.1765,0,0,Human
125855,7420865,4558,0,0,Human
125869,7596346,0,0,0,Human
125956,7062586,2558.6856,2,0,Human
125957,7963397,6747.1429,1,0,Human
126000,6503631,7507,0,0,Human
126010,6825560,10200,0,0,Human
126016,7964434,7003.1667,0,0,Bot
126017,2921634,6744.3654,2,1,Human
126036,6534831,5664.1758,0,0,Human
126037,6393462,6655.7,0,0,Human
126049,7964740,0,0,0,Human
126075,6714272,6826.859,6,1,Human
126083,7640532,2458.2093,0,0,Human
126127,6274216,3195.0769,0,0,Human
126136,6739398,0,2,0,Human
126162,7258285,3844,1,1,Human
126240,7040692,10242.5625,0,0,Human
126272,7966344,10469,0,0,Human
126330,6797255,4967.2045,0,0,Human
126332,7967318,7436.1496,0,0,Human
126335,4562330,4619.7836,1,0,Human
126336,7893793,40,0,0,Human
126347,2958284,8044.7176,2,1,Human
126349,7967372,2782.6667,0,0,Human
126356,7967498,7301.9412,1,0,Human
126368,6585787,9537.9375,0,0,Human
126374,7615744,5753.7345,1,0,Human
126377,6737904,549,0,0,Human
126396,3509688,0,0,0,Human
126414,7105538,0,0,0,Human
126432,7897754,2339.5556,1,1,Human
126525,2631116,5947.4722,0,0,Human
126537,6662012,6087.266,3,1,Human
126551,6805576,5515,0,0,Human
126557,7967207,0,0,0,Bot
126602,6685559,6364,0,0,Human
126607,7969637,2962.6447,2,0,Human
126610,6696307,6154.3333,1,0,Human
126615,6283050,6170.7391,1,0,Human
126650,7761058,3254.1,1,1,Human
126690,6869867,7287.9293,1,0,Human
126709,7005833,10220,0,0,Human
126745,6904086,7556.8889,2,1,Human
126764,2147573,7283.4783,0,0,Human
126765,7970965,5434.2623,5,0,Human
126777,6318666,0,1,1,Human
126815,6400973,7938.8169,2,1,Human
126837,6912918,3903.8571,0,0,Human
126860,4658319,6064.6617,1,0,Human
126864,7327760,6783.0938,0,0,Human
126871,6492106,17,0,0,Human
126893,6778369,5176.7647,0,0,Human
126899,7102481,20002.75,0,0,Human
126906,6953592,8571.7862,2,1,Human
126925,6343805,4132.2474,3,1,Human
126936,6681833,2478.0339,1,0,Human
126940,7966556,3356.381,0,0,Human
126965,7923021,3411.3455,1,0,Human
126966,7972781,4140.9865,3,0,Human
126981,6428838,8115.7895,0,0,Human
126992,7973247,7078.9515,0,0,Human
127033,7852436,6041.1488,2,1,Human
127041,7048012,3985.4,0,0,Human
127077,7832009,3090.0909,0,0,Human
127130,6642469,3782.517,2,1,Human
127189,7973407,4772.2847,1,0,Human
127207,7974602,0,0,0,Human
127256,7490137,7380.3462,2,1,Human
127313,6718803,4833.6107,3,1,Bot
127318,6732142,0,0,0,Human
127329,7975344,9982.25,2,1,Human
127345,7975425,8421.1081,0,0,Human
127413,7793944,5957.3058,2,0,Human
127414,6955391,4276.6667,0,0,Human
127438,7690825,5735.2822,3,1,Human
127469,6578979,5462.09,5,1,Human
127493,7904452,0,0,0,Human
127510,7188616,3352.8333,0,0,Human
127541,7901861,3156.5,0,0,Human
127616,7182820,8210.1667,0,0,Human
127625,7285836,2682,0,0,Human
127631,6661068,417,0,0,Human
127637,6171509,1961,0,0,Human
127666,784029,3726.7586,0,0,Human
127674,4232729,48,0,0,Human
127686,7019664,2955.9553,0,0,Human
127718,6661068,0,0,0,Human
127725,7977617,7177.8571,0,0,Human
127738,6698040,5121.2222,2,1,Human
127762,7935073,4149.5062,2,1,Human
127775,7977876,6542.825,1,1,Human
127802,7978321,5976.4,0,0,Human
127815,7723175,5806.5,1,1,Human
127826,7978491,6007.6848,0,0,Human
127895,7504700,6421.6316,2,1,Human
127985,7979829,4402.4673,0,0,Human
127994,6469460,0,0,0,Human
128010,7980014,3278.4088,2,1,Human
128028,7980137,4553,0,0,Human
128035,7969892,8675.9231,2,1,Human
128052,7980559,9421.2017,1,0,Human
128057,7963856,0,0,0,Human
128064,7980596,4696.7225,1,0,Human
128071,7951689,7300.3333,0,0,Human
128092,7673248,7263.4348,3,1,Human
128125,6661323,0,0,0,Human
128156,7229956,5154.9459,0,0,Human
128213,6510989,8920.763,2,1,Human
128214,7735169,5918.6431,0,0,Human
128216,7981752,8644.7174,1,1,Human
128222,6510724,6524.6379,0,0,Human
128246,7747137,0,0,0,Human
128272,6618975,5562.7586,0,0,Human
128277,7797694,7316.9333,0,0,Human
128305,3961294,5302.196,7,1,Human
128309,7982203,16725.5,1,1,Human
128318,6334720,4345.4627,3,1,Human
128344,7457582,6086.5227,0,0,Human
128365,7747137,7053.4469,2,1,Human
128374,7235497,0,1,0,Human
128375,7968286,2441.8333,0,0,Human
128391,7968286,3496,4,1,Human
128425,7982835,4279,2,1,Human
128482,7206164,2887.28,1,0,Human
128495,7668396,5473.7537,6,1,Human
128502,7981821,5211.5461,2,1,Human
128550,6718886,6328.4706,0,0,Human
128555,7984084,2087,0,0,Human
128610,5249389,0,0,0,Human
128675,7985036,4212.7696,2,1,Human
128710,7354419,5946.3636,1,1,Human
128743,7976337,3204,2,0,Bot
128745,7193817,9579.1795,2,1,Human
128761,6575030,4869.5147,2,1,Human
128767,7378895,7212.2105,1,0,Human
128795,7985036,1725.3816,3,1,Human
128804,6125123,6951.5385,1,1,Human
128856,7330228,0,0,0,Human
128893,7603564,6248.118,0,0,Human
128916,6870593,2184.6667,0,0,Human
128937,7837213,6897.8235,0,0,Human
128955,6681371,2614.375,1,1,Human
128960,6278505,0,3,1,Human
128997,6342422,9020,0,0,Human
129020,6776390,2195,0,0,Human
129039,6806176,0,0,0,Human
129042,6805219,0,0,0,Human
129050,6733706,7723.5455,0,0,Human
129118,7246408,1154,0,0,Human
129143,7987800,3696.8462,1,0,Human
129181,6684580,8566.3125,0,0,Human
129202,6942242,5509.125,0,0,Human
129242,7301446,11280.5,0,0,Human
129260,6711131,0,0,0,Human
129280,6296052,0,0,0,Human
129307,6718298,242.6667,0,0,Human
129313,6724396,0,0,0,Human
129323,7989775,4253.2857,0,0,Human
129330,7898048,0,0,0,Human
129360,7517663,2545.4098,3,1,Human
129395,6815802,7436.8519,0,0,Human
129413,6631437,2143.1,2,1,Human
129427,7330696,10785.4063,1,0,Human
129444,7919486,10179.2727,0,0,Human
129466,6694514,4114.2727,1,0,Human
129541,7991819,8019,0,0,Bot
129552,7991844,2913.8889,0,0,Human
129557,6863632,3449.882,3,1,Human
129573,7992260,4585.6667,0,0,Human
129583,6886450,0,0,0,Human
129595,6541688,1985.3333,0,0,Human
129633,4569419,8396.3,2,1,Human
129671,6929025,9940,0,0,Human
129674,6689610,0,0,0,Human
129693,6153512,7219.925,2,1,Human
129705,6922547,7872.3333,0,0,Human
129707,7968523,6074.8961,0,0,Human
129757,4363761,3938.5517,1,1,Human
129876,7615920,5561.94,2,1,Human
129884,7994889,9369.5,0,0,Human
129895,6213237,98,0,0,Human
129927,7222213,0,0,0,Bot
129944,7995346,1345,0,0,Human
129982,7995492,4992.1128,1,0,Human
129991,7995620,5662.9127,2,0,Human
130133,7486044,5285.0058,7,1,Human
130172,6817682,7895.2671,2,1,Human
130293,7837684,6294.1553,0,0,Human
130358,6176755,6500.4036,3,0,Human
130393,7425813,7608.375,0,0,Human
130407,7154728,2625.7971,0,0,Human
130412,7982642,1631.5862,1,1,Human
130435,6875948,1330.7368,0,0,Bot
130436,6816252,10395,5,1,Human
130470,7188616,2497.9412,0,0,Human
130569,6171183,5456.0846,0,0,Human
130571,6762729,2320.6667,1,0,Human
130615,7271858,7453.5561,7,1,Human
130617,784029,5441.8723,0,0,Human
130687,6472207,827,0,0,Human
130698,7368407,0,0,0,Human
130876,7991076,4116.2984,2,0,Human
130944,2813438,4882.5,0,0,Human
130977,7807186,5111.7273,0,0,Human
130981,7914907,2861.0841,0,0,Human
131013,7547048,0,1,0,Human
131067,7951207,5603.5179,0,0,Human
131098,8002586,2399,0,0,Human
131105,7668580,0,1,0,Human
131109,2056496,5753.5,1,0,Human
131119,7092695,6847.4462,0,0,Human
131152,6560848,136,0,0,Human
131173,7710219,6679.619,0,0,Human
131180,6712697,8514.1034,0,0,Human
131200,7987254,6102.7,0,0,Human
131231,6833350,1173.5455,3,1,Human
131260,7810682,5482.6667,1,0,Human
131265,8004733,6392.9107,1,0,Human
131269,7771647,7569.0968,3,1,Human
131273,7966100,5738.8125,0,0,Human
131287,7320071,2500.4,0,0,Human
131293,8004732,6544.96,2,1,Human
131314,7998608,7065.7296,4,1,Human
131376,6571074,2206.4167,0,0,Human
131408,7133719,0,0,0,Human
131429,6551084,6257.8028,2,0,Human
131468,8006017,4297.9241,2,0,Human
131471,7129526,1528,2,0,Human
131491,7757346,2381,1,1,Human
131493,3787641,6170.6429,2,0,Human
131535,7183765,14087,0,0,Human
131560,7866553,3880.848,2,1,Human
131587,7955729,6838.9167,0,0,Bot
131603,7997907,5031.3019,0,0,Human
131644,3653679,5132.5211,1,0,Human
131692,4014896,3416.4,0,0,Human
131694,6179491,2997.4,0,0,Human
131704,6631611,2213.7692,0,0,Human
131710,7758143,5218.2222,2,0,Human
131753,6395404,7050.19,3,1,Human
131759,6328786,14666.5,1,0,Human
131763,7550693,9867.6364,0,0,Human
131793,6645078,4353.9012,0,0,Human
131827,7256779,0,0,0,Human
131861,8008725,4523.1538,0,0,Human
131890,5271627,6889.3654,1,0,Human
131892,7299102,3403.94,2,1,Human
131896,6274216,2084.8958,2,0,Human
131943,6681904,8022,0,0,Human
131948,6508361,7026.7961,0,0,Human
131955,6675802,3354.1429,0,0,Bot
131958,6878573,1399.8,5,1,Human
131961,6681904,21870,0,0,Human
131970,8009189,7387.6667,0,0,Human
131986,6449155,8454.6931,0,0,Human
132026,7672701,5415.1979,4,1,Human
132077,7266501,739.5,0,0,Human
132103,6586065,2801.5,0,0,Human
132118,6688857,1521.8462,0,0,Human
132127,6837789,2417,0,0,Human
132178,6205576,1979.3333,0,0,Human
132187,6599297,6311.1724,0,0,Human
132192,8010469,5211.5,0,0,Human
132226,6595707,5236.4,3,1,Human
132234,6326503,5786.2857,2,1,Human
132314,7923749,3270.4884,0,0,Human
132332,6894677,920.75,0,0,Human
132334,6232024,5631,0,0,Human
132341,6691680,54,0,0,Human
132411,7799853,1475.95,0,0,Human
132505,6679554,1918.0714,0,0,Human
132597,6860015,0,0,0,Human
132641,6632419,3835.3333,0,0,Human
132656,8010991,10512.3333,0,0,Human
132659,8012696,4363.6357,1,0,Human
132661,6533247,6367.3216,2,1,Human
132665,8013422,2958.8333,0,0,Human
132689,8014413,5889.1538,0,0,Human
132699,7493336,2480.4257,0,0,Human
132713,7464271,3628,0,0,Human
132721,7782250,2018.75,0,0,Human
132732,6575881,5029.0756,1,0,Human
132736,6974301,0,0,0,Human
132757,6434347,4796.9057,4,1,Human
132766,7978551,1908.1538,0,0,Human
132787,6534729,0,0,0,Bot
132811,8015648,13498.875,0,0,Bot
132880,7768322,1332.1429,0,0,Human
132930,7333997,0,0,0,Human
132934,7974602,0,0,0,Human
132964,7312449,6366.9353,0,0,Human
132973,7914494,9766.4,0,0,Human
132977,3875456,0,0,0,Human
133106,8017603,11382.6818,0,0,Human
133177,6659783,9512.6774,0,0,Human
133204,8018044,4879,0,0,Human
133256,7367447,6068.4904,2,1,Human
133316,6577019,5457.6045,2,0,Human
133361,4482853,10376.122,0,0,Human
133368,8019004,7038.7718,2,1,Human
133379,7624047,5470.6346,0,0,Human
133401,4352966,3652.3429,2,1,Human
133415,6607123,0,0,0,Human
133452,7173284,0,0,0,Human
133461,7686077,4046.9071,0,0,Human
133463,8007113,4694.9286,0,0,Human
133542,8020066,4159.8365,2,0,Bot
133552,6569692,6210.6429,2,1,Human
133560,8020137,3425.0083,3,1,Human
133592,8020345,3696.6,1,0,Human
133606,7467894,7149.1111,2,1,Human
133621,7511730,4678.9045,0,0,Human
133627,6179421,1664,0,0,Human
133650,6151038,5640.2274,2,1,Human
133657,7133719,2015.5,0,0,Human
133662,7936288,4662.6348,2,1,Human
133673,6378524,8212.0692,0,0,Human
133688,3898189,2332,0,0,Human
133795,7976598,6314.9346,2,1,Human
133858,6367288,5996.6329,1,1,Human
133882,8022660,1493.5,0,0,Bot
133901,8021013,0,0,0,Human
133908,8022819,0,0,0,Human
133924,7745141,8507.3143,1,0,Human
133927,7132061,6296.4615,0,0,Human
133933,6776358,12080,0,0,Human
133975,7873027,6382.6176,2,1,Human
133992,7921310,4612.7389,0,0,Human
134013,2793504,0,0,0,Bot
134029,8011115,119,1,0,Bot
134100,7896394,8293.8738,3,1,Human
134141,6132506,7742.8333,0,0,Human
134161,7947937,6649.3026,2,1,Human
134166,7966916,6368.5714,0,0,Human
134196,6248061,8511.4619,2,1,Human
134203,7161380,4786.4658,2,0,Human
134240,8025578,5508.7,0,0,Human
134254,7932997,3404.8667,3,1,Human
134257,6452151,2512,0,0,Human
134266,7772751,5562.6667,1,1,Human
134316,6963875,4753.8173,2,1,Human
134338,8017675,4744.625,6,1,Human
134349,4014617,2713.3478,2,1,Human
134360,6963116,7587.2378,0,0,Human
134419,7403543,0,0,0,Human
134432,6983883,7970.0857,1,0,Human
134436,4555461,3585.6667,0,0,Human
134533,6563099,2645.8824,0,0,Human
134555,7859758,5195.1111,2,0,Human
134653,7012855,2263.587,2,1,Human
134695,6741479,9041.9559,0,0,Human
134706,7630172,6607.0063,2,1,Human
134726,8028682,6236.3125,1,0,Human
134736,8019347,6,0,0,Human
134797,7817081,0,0,0,Human
134812,7923749,2989.9615,0,0,Human
134866,7023681,7532.8077,0,0,Human
134891,6310130,5793.6269,2,1,Human
134893,3458985,520.1176,1,1,Human
134898,6990236,4168.5,0,0,Human
134899,6677847,0,0,0,Human
134931,7969637,2072.3333,1,1,Human
134942,7415303,5768.8,1,0,Human
134955,8030978,4741.4511,1,0,Human
134965,6354512,23784.0667,0,0,Human
134975,8031161,6588.225,2,1,Human
135009,8028650,5802.5714,2,1,Human
135051,6350445,8205.44,0,0,Human
135128,7274489,5674.25,0,0,Human
135140,6918369,6062.15,4,1,Human
135152,6757188,6894.8356,2,1,Human
135159,8020918,0,2,0,Human
135164,6733706,3300.5625,0,0,Human
135193,6327521,6190.4405,0,0,Human
135194,8031926,5012.2157,2,1,Bot
135225,6241330,5973.8519,1,1,Human
135242,7965882,0,0,0,Bot
135255,3801324,1663.0783,0,0,Human
135307,7376409,8116,0,0,Human
135352,7968523,2497.9583,0,0,Human
135404,3397813,7604.8667,2,0,Human
135412,8034618,3411.2857,0,0,Human
135478,6341937,3514.1364,5,1,Human
135481,7042949,6558.5,0,0,Human
135482,6430235,6506.7143,0,0,Human
135511,7274462,10842.7013,2,1,Human
135561,8035675,5886.3448,1,0,Human
135563,7317480,4541.0407,3,1,Human
135579,8012575,6813.5,0,0,Human
135611,7042949,3521.7556,0,0,Human
135613,8035688,9221.5484,5,1,Human
135641,8036100,7288.2059,1,0,Human
135710,6598280,1037.0263,1,1,Human
135727,8036704,3187.4,2,1,Human
135728,4003785,658.3333,0,0,Human
135731,6205835,0,1,1,Bot
135768,7869946,53,0,0,Human
135793,6738063,7467.7077,1,0,Human
135811,6726859,6713.488,3,1,Human
135825,2672035,2654.5,0,0,Human
135830,6867626,6084.9808,1,0,Human
135841,7635821,4180.6667,1,1,Human
135854,6625049,0,0,0,Human
135943,7067600,5973,0,0,Human
135945,8002586,6016,0,0,Human
135962,6655346,6686.6863,1,0,Human
135970,8017603,6808.5882,0,0,Human
135998,7393145,9919,0,0,Human
135999,6733667,3037.92,0,0,Human
136017,8038372,7789.5117,0,0,Human
136043,6607269,7601.1173,5,1,Human
136096,7045923,4113.3333,2,1,Human
136106,7391874,7229.1875,0,0,Human
136107,3094957,7801.3013,2,0,Human
136148,6633952,5552.7917,0,0,Human
136154,8039405,0,0,0,Human
136183,2520362,5529,0,0,Human
136199,6829719,0,0,0,Human
136216,7070163,5638.4,0,0,Human
136234,8039809,1398,0,0,Human
136236,6589917,4472.76,1,0,Human
136238,7484408,0,0,0,Human
136275,8013039,0,0,0,Human
136301,7697328,0,0,0,Bot
136313,7285853,2372.4333,2,1,Human
136416,6474590,5202,0,0,Human
136423,8042088,5867.3385,0,0,Human
136445,7112424,5569.4866,0,0,Human
136461,6431478,0,0,0,Human
136517,8021404,6701.2662,3,1,Human
136529,8043170,13521.5,0,0,Human
136556,7345601,5546.1186,0,0,Human
136563,6768320,9137.0909,0,0,Human
136574,7933379,6348.2,0,0,Human
136606,4319952,1871,2,1,Human
136615,2697134,5239.5247,1,0,Human
136650,7960942,2904.873,0,0,Human
136701,7559478,3882.5263,3,1,Human
136708,4446662,4163.5,0,0,Human
136711,6321710,1449.5,0,0,Human
136739,8044987,5054.3333,2,1,Human
136744,6860015,0,0,0,Human
136753,7915117,5917.2609,0,0,Human
136770,6653713,8442.84,1,0,Human
136780,6509943,8420.5761,1,0,Human
136800,2895748,4397.1661,2,0,Human
136828,7866553,3568.2222,0,0,Human
136840,6561359,5757.6038,0,0,Human
136875,6970879,0,0,0,Human
136881,6173409,4423.5,0,0,Human
136899,2322197,9599.6667,0,0,Human
136903,7898536,7127.4899,0,0,Human
136910,7278330,1464.5,0,0,Human
136928,6670661,8014.0132,3,1,Human
136937,7749607,8622.2143,1,0,Human
136938,4101171,4161.8588,0,0,Human
136945,8046044,6335.7865,2,1,Human
136949,6209662,34,2,1,Human
136956,7539409,2005.5,0,0,Human
136958,7759084,5643.7328,1,1,Human
136971,7678359,2762.4,0,0,Human
136990,8025544,6759.2,0,0,Human
136994,8047318,6287.0276,2,1,Human
137033,6293690,8159.9722,2,1,Human
137041,8046897,0,0,0,Human
137055,8048052,4144,0,0,Human
137058,7799853,8075.4733,0,0,Human
137069,7319307,0,0,0,Human
137072,7068020,4883.4545,0,0,Bot
137109,7794327,5195,2,1,Human
137114,7565625,3384.5106,1,0,Human
137151,6712660,6703.0841,0,0,Human
137170,7652292,7615.3333,0,0,Human
137217,6458320,2532.25,0,0,Human
137218,6416438,3649.4,0,0,Human
137219,7422004,0,0,0,Human
137222,7777318,614.6667,1,0,Human
137243,6902404,0,0,0,Human
137261,6550967,0,0,0,Human
137264,8049182,0,0,0,Bot
137301,6580245,5315.0135,3,1,Human
137328,6617702,0,0,0,Human
137341,7370976,3507.037,0,0,Human
