Actor,A_Acc,Login_day_count,Logout_day_count,Playtime,playtime_per_day,avg_money,Login_count,ip_count,Max_level,Type
120481,7927620,77,77,2221239,28847.2597,27403.4839,371,47,55,Human
120483,7927620,73,73,543445,7444.4521,25381.4685,170,40,42,Human
120490,7924233,25,25,44425,1777,1004.725,57,16,44,Human
120509,6353158,80,80,118160,1477,356200.2783,289,2,51,Human
120614,6652591,32,31,126188,4070.5806,3265.2805,160,19,35,Human
120640,6706514,50,49,69690,1422.2449,154370.0216,142,13,52,Human
120645,7928747,82,82,1828888,22303.5122,140801.4374,290,36,55,Human
120651,7686133,4,5,41982,8396.4,3728.2541,5,4,37,Human
120673,4535589,86,86,2273410,26435,39976.7222,486,4,55,Human
120706,6257711,3,3,25765,8588.3333,245501.8658,8,1,50,Human
120730,6432409,52,52,116330,2237.1154,27303.3841,105,36,41,Human
120742,7897754,37,37,44090,1191.6216,2068,89,28,40,Human
120745,6959359,49,46,460375,10008.1522,16648.1471,150,14,52,Human
120754,6328207,7,7,13475,1925,865.1505,19,5,50,Human
120797,4550933,65,63,1190525,18897.2222,4988.337,134,40,54,Human
120801,6405987,87,88,1105117,12558.1477,28006.226,355,12,54,Human
120802,3397054,11,12,471901,39325.0833,3137.2163,21,8,46,Human
120812,6390856,3,2,16656,8328,42.7603,3,3,13,Human
120848,7929937,5,5,14212,2842.4,1079.2491,5,5,46,Human
120896,7870668,73,73,1372862,18806.3288,8297.9763,853,22,55,Human
120901,7588562,64,62,1081281,17440.0161,8004.3465,316,17,51,Human
120904,6906736,33,35,179433,5126.6571,1028.2264,101,9,39,Human
120909,6590690,64,64,1045287,16332.6094,4648.6044,272,57,53,Human
120981,7924182,82,80,1159853,14498.1625,142805.1391,252,8,55,Human
120996,7924182,58,57,762023,13368.8246,198240.7694,177,8,52,Human
121074,7418331,2,2,12152,6076,1004.2118,4,2,50,Human
121143,7879384,83,82,1387425,16919.8171,81397.3595,293,19,55,Human
121161,6317088,42,45,1022312,22718.0444,14559.2576,157,17,53,Human
121209,6291048,83,82,1324906,16157.3902,3954.1769,346,8,55,Human
121225,6835178,63,65,498611,7670.9385,29869.7564,125,29,54,Human
121237,6698040,46,45,512112,11380.2667,4648.8529,138,12,53,Human
121279,7252465,10,10,17417,1741.7,1101.1376,14,10,41,Human
121316,7774162,49,49,328524,6704.5714,24464.401,155,37,50,Human
121358,7932704,6,7,12253,1750.4286,30805.4096,7,4,49,Human
121362,6766396,44,48,974640,20305,83467.394,203,25,54,Human
121367,6714256,43,44,136304,3097.8182,1847.8546,111,19,51,Human
121381,7122148,87,86,1704949,19824.9884,5908.2028,677,27,55,Human
121382,6261427,51,51,48710,955.098,3407.4371,81,15,32,Human
121391,6553990,39,40,141702,3542.55,3199.0358,64,27,44,Human
121453,6595742,67,69,535073,7754.6812,4112.7211,207,6,52,Human
121539,6710198,23,24,217575,9065.625,36111.4125,47,1,51,Human
121550,7933354,61,59,986417,16718.9322,53287.4384,300,62,53,Human
121615,7642831,17,14,275683,19691.6429,2962.7898,34,12,46,Human
121627,7933759,5,5,13624,2724.8,19909.507,11,6,50,Human
121667,7934080,18,18,241616,13423.1111,5264.0933,30,15,47,Human
121713,6175082,79,77,1194720,15515.8442,10680.6059,290,15,55,Human
121740,7802445,10,11,51200,4654.5455,20934.5771,17,1,51,Human
121823,6707953,21,21,11461,545.7619,25343.0542,44,6,41,Human
121890,7203999,66,63,815796,12949.1429,5903.3709,201,16,53,Human
121892,7648439,83,83,2123626,25585.8554,5173.7552,310,78,55,Human
121895,3070120,88,88,2362114,26842.2045,214564.7641,455,18,55,Human
121907,6632555,74,74,48093,649.9054,38990.0674,212,11,12,Human
121911,6658018,81,82,1217228,14844.2439,42665.0665,276,22,55,Human
121918,7931382,19,19,41989,2209.9474,6970.6922,30,5,32,Human
121931,4020999,80,77,2286394,29693.4286,23621.5352,386,4,55,Human
121934,7865743,7,7,28165,4023.5714,55.8003,7,1,11,Human
121963,7900384,12,12,27810,2317.5,6939.9205,17,2,50,Human
121965,6405880,41,39,442105,11336.0256,5778.722,99,29,52,Human
121994,7936222,65,65,165802,2550.8,115989.5132,165,40,51,Human
122050,6869668,87,87,1552693,17847.046,25778.439,1084,1,55,Human
122059,7936806,16,16,90009,5625.5625,12467.7372,50,6,50,Human
122087,7936200,5,5,41199,8239.8,1519.3451,17,4,49,Human
122090,6721855,61,62,498293,8036.9839,123241.5172,227,8,53,Human
122098,7859420,47,46,1061742,23081.3478,46161.9492,137,34,55,Human
122137,7528218,8,8,460750,57593.75,2566.3951,40,3,34,Bot
122152,7879390,12,11,59279,5389,2840.18,15,3,43,Human
122185,6574400,59,59,32024,542.7797,130996.0686,133,14,32,Human
122201,6273496,78,78,265877,3408.6795,11760.7125,351,4,41,Human
122213,7320504,15,15,85315,5687.6667,5420.4255,26,9,41,Human
122222,7906074,45,47,1074140,22854.0426,33859.3216,188,9,54,Human
122255,7227095,36,36,13693,380.3611,29590.5057,120,15,10,Human
122264,6518050,76,76,2994410,39400.1316,4358.5291,422,5,55,Human
122294,7225266,85,85,1672653,19678.2706,36204.1001,477,14,54,Human
122345,7938002,64,62,907721,14640.6613,25753.6651,167,52,55,Human
122355,5643966,39,40,601529,15038.225,2759.8309,71,16,52,Human
122370,7928747,58,58,116021,2000.3621,118019.3628,99,28,43,Human
122379,6575205,73,71,682829,9617.3099,10624.8777,321,87,54,Human
122415,7939608,63,62,762611,12300.1774,8413.6163,153,38,55,Human
122426,6318666,69,71,251757,3545.8732,29193.4696,257,12,36,Human
122430,6696256,24,24,34157,1423.2083,20203.7878,38,2,45,Human
122433,6948361,20,20,218561,10928.05,2272.6341,45,11,52,Human
122495,7295288,77,77,96103,1248.0909,13038.3056,175,18,45,Human
122594,7940613,80,80,2621104,32763.8,14744.4577,564,26,55,Human
122595,7935519,27,27,104016,3852.4444,108313.5506,42,4,45,Human
122632,7932753,30,30,52130,1737.6667,970.9209,48,10,48,Human
122651,6218550,65,66,526890,7983.1818,4502.5908,226,9,53,Human
122663,7697846,78,75,1472915,19638.8667,26749.3543,255,24,55,Human
122678,6432409,77,71,1428141,20114.662,45509.0232,193,46,55,Human
122754,6906736,50,47,423470,9010,2185.2236,167,9,54,Human
122775,7245072,19,19,172097,9057.7368,2702.623,38,20,44,Human
122785,7876290,3,3,29181,9727,1755.4123,3,3,27,Human
122798,7872389,86,86,2504855,29126.2209,4225.9605,460,30,55,Human
122802,7863345,82,77,2232150,28988.961,93828.5061,255,23,55,Human
122829,7935519,35,34,29181,858.2647,16185.0598,45,3,38,Human
122901,6605600,81,83,2742352,33040.3855,32690.5164,361,53,55,Human
122903,6612723,14,13,70530,5425.3846,2771.9443,27,9,51,Human
122918,6704657,42,42,177091,4216.4524,53388.9026,72,17,50,Human
122970,6479757,70,70,956225,13660.3571,13087.0751,236,15,55,Human
123056,7942302,12,13,141012,10847.0769,23932.1029,32,3,51,Human
123073,6603391,66,66,22926,347.3636,8145.5467,155,6,50,Human
123116,6658338,62,65,1462859,22505.5231,4339.97,245,6,55,Human
123125,6342402,62,61,1281587,21009.623,65347.6631,304,25,53,Human
123149,6204080,88,88,937355,10651.7614,57782.7955,452,1,39,Human
123154,4046058,41,40,411633,10290.825,12981.0351,76,38,53,Human
123195,6862090,23,23,24110,1048.2609,19116.5956,34,9,42,Human
123196,6686735,6,5,47347,9469.4,398.8726,10,5,38,Human
123222,6182941,3,3,25981,8660.3333,866.8074,3,2,42,Human
123251,7134907,86,87,3399558,39075.3793,11975.3288,538,9,55,Human
123265,4615269,33,33,696447,21104.4545,7909.2135,178,19,48,Human
123320,6198720,24,24,172815,7200.625,33782.5232,84,6,51,Human
123333,7447597,64,64,34461,538.4531,65587.1283,85,14,50,Human
123349,6881660,44,44,167757,3812.6591,1498.9325,84,20,50,Human
123365,6815177,44,45,105410,2342.4444,40445.102,79,19,51,Human
123416,7935519,14,14,24641,1760.0714,6084.7427,18,3,38,Human
123426,4138091,80,80,62884,786.05,210468.8115,258,5,51,Human
123433,7081528,12,12,29676,2473,766.6995,12,11,34,Human
123444,6949942,72,72,11134,154.6389,4577.8822,122,10,10,Human
123449,7623190,68,73,860014,11781.0137,19223.4239,169,2,54,Human
123485,7901339,25,26,392011,15077.3462,12234.1984,38,15,54,Human
123497,6290821,6,6,27933,4655.5,540.7378,11,3,30,Human
123544,7622045,75,74,214576,2899.6757,22480.5456,262,8,51,Human
123569,6720165,10,10,13829,1382.9,51631.9972,18,2,50,Human
123570,7946712,5,5,46860,9372,166.3578,12,4,37,Human
123573,7946812,19,19,145185,7641.3158,31475.5642,33,13,51,Human
123584,6537438,19,19,103472,5445.8947,19738.336,18,3,52,Human
123610,7946122,5,5,51607,10321.4,356.0561,6,4,20,Human
123630,6811178,43,42,292060,6953.8095,3114.1129,68,6,41,Human
123647,7947487,86,85,1694310,19933.0588,29938.6477,406,54,55,Human
123671,6347862,8,8,25378,3172.25,1014.4964,10,5,48,Human
123693,6784461,67,67,851032,12701.9701,7421.0971,288,35,55,Human
123714,6341740,30,29,263949,9101.6897,21984.2727,58,3,53,Human
123780,6151038,59,59,19337,327.7458,21802.8881,160,31,22,Human
123840,7949139,65,61,937820,15374.0984,14403.1231,150,29,53,Human
123867,7033637,7,7,32465,4637.8571,1038.2891,10,7,37,Human
123929,7949677,30,31,494624,15955.6129,27995.3164,105,21,51,Human
123939,7214926,47,45,831974,18488.3111,15263.2941,144,18,55,Bot
123950,7737003,17,17,95875,5639.7059,2550.3359,22,15,51,Human
124097,7602798,3,3,64731,21577,130.3353,7,2,17,Human
124112,7350937,83,75,1612209,21496.12,8648.2134,268,7,55,Human
124200,5061841,87,87,3907437,44913.069,14531.1884,1040,4,55,Human
124232,7852039,86,85,2170513,25535.4471,37927.6411,390,38,55,Human
124240,7950715,70,70,955115,13644.5,64492.6779,389,5,55,Human
124257,7067217,30,30,131681,4389.3667,1580.1181,47,4,40,Bot
124264,6661014,23,23,50687,2203.7826,905.3166,35,7,39,Human
124294,6699186,27,27,115694,4284.963,8551.2109,46,6,52,Human
124364,7737156,43,42,1074163,25575.3095,6468.5816,146,19,50,Human
124405,7561799,22,23,318362,13841.8261,18456.5175,51,20,53,Human
124463,7941274,34,36,420653,11684.8056,56684.9322,92,15,51,Human
124489,7953802,50,51,709956,13920.7059,21629.0724,218,2,52,Human
124547,4163010,6,6,22157,3692.8333,368.2391,8,4,44,Human
124571,6505695,19,19,61000,3210.5263,24054.9835,46,10,51,Human
124677,7257012,40,40,138305,3457.625,18891.9556,65,20,44,Human
124723,7350610,7,7,21779,3111.2857,5838.3538,14,3,50,Human
124730,6129896,41,41,432413,10546.6585,2766.6797,166,13,33,Human
124733,7001606,28,28,164049,5858.8929,2366.3284,57,23,51,Human
124749,7894383,61,61,507812,8324.7869,2958.2375,132,4,53,Human
124782,7955418,11,11,32355,2941.3636,26189.2269,14,8,51,Bot
124843,6520673,40,40,114490,2862.25,32180.0026,64,4,40,Human
124845,5955798,23,23,326275,14185.8696,1971.4346,49,6,52,Human
124889,7949255,41,39,1205175,30901.9231,21051.1894,134,27,55,Human
124893,6779203,12,12,33985,2832.0833,640.0793,20,7,50,Human
124905,6405603,59,58,601889,10377.3966,39270.5644,216,10,53,Human
124913,6544558,44,45,187873,4174.9556,11643.9442,71,12,40,Human
124919,6242843,11,11,139108,12646.1818,3436.8717,51,3,38,Human
124974,4443694,6,6,26139,4356.5,9990.0969,9,5,41,Human
124982,6109049,8,8,61840,7730,561.2522,16,7,34,Human
125006,7632141,54,54,410927,7609.7593,99298.2464,165,34,51,Human
125059,6541688,52,52,199030,3827.5,401778.3485,206,10,43,Human
125132,7507745,4,4,11420,2855,26566.1809,5,2,31,Human
125182,7236946,22,21,62722,2986.7619,909.548,43,2,29,Human
125226,5115093,55,52,719231,13831.3654,23613.1131,102,21,53,Human
125275,6878286,81,84,2014355,23980.4167,21383.5053,440,20,55,Human
125286,7921639,5,5,14159,2831.8,28465.5871,14,5,50,Human
125332,7921310,49,49,254941,5202.8776,99871.9971,111,5,41,Human
125342,7878740,6,6,194670,32445,2343.279,16,8,45,Human
125361,6261427,65,65,474851,7305.4,5639.3182,214,22,50,Human
125394,6877925,80,80,92347,1154.3375,6658.9702,274,15,44,Human
125413,4537181,16,16,42134,2633.375,8166.6186,24,2,50,Human
125475,4664761,14,14,28240,2017.1429,89531.936,25,10,33,Human
125484,7596408,25,26,148896,5726.7692,537.8254,50,19,38,Human
125505,6635502,15,16,129237,8077.3125,6207.4522,27,5,42,Human
125509,7750057,43,43,446981,10394.907,5058.3459,119,13,53,Human
125521,7113200,64,64,16312,254.875,645302.0148,164,12,10,Human
125526,7889544,43,42,433806,10328.7143,5008.6628,134,20,51,Human
125560,7112294,22,22,160101,7277.3182,41025.6138,46,2,50,Human
125574,4551028,87,88,2459299,27946.5795,21047.4429,302,68,55,Human
125581,6362209,19,19,20429,1075.2105,335484.0446,33,1,51,Human
125588,6365784,46,44,234135,5321.25,7247.185,99,35,49,Human
125594,7961234,14,14,11099,792.7857,13774.6326,15,4,51,Human
125625,7691256,28,27,394876,14625.037,12420.7087,80,15,53,Human
125627,7921525,12,12,848742,70728.5,41290.4762,12,3,50,Human
125642,6590156,9,9,50363,5595.8889,3410.9437,17,8,42,Human
125650,3284861,32,32,65207,2037.7188,9523.7788,67,8,50,Human
125651,7188616,36,36,339376,9427.1111,74331.6936,94,11,31,Human
125666,6478855,43,44,1092707,24834.25,2576.7989,144,25,44,Human
125683,7911413,23,20,293078,14653.9,1477.2359,31,1,43,Human
125697,7244570,19,18,141624,7868,33586.7176,37,3,53,Human
125723,6610229,30,30,309554,10318.4667,10122.1966,59,5,53,Human
125752,7920890,63,64,684643,10697.5469,4603.585,157,49,46,Human
125769,6129896,52,52,1968939,37864.2115,5858.8186,263,19,51,Human
125790,7876366,52,52,108681,2090.0192,1633.7599,126,21,51,Human
125813,7962296,40,39,453773,11635.2051,18596.8317,48,2,52,Human
125855,7420865,13,13,14320,1101.5385,3797.3336,18,3,51,Human
125869,7596346,17,17,20360,1197.6471,737.1135,31,10,31,Human
125956,7062586,48,44,685016,15568.5455,65554.6547,168,41,53,Human
125957,7963397,6,5,56250,11250,10273.9299,19,2,50,Human
126000,6503631,18,18,34977,1943.1667,2272.579,21,15,51,Human
126010,6825560,23,24,149732,6238.8333,8749.5532,32,16,44,Human
126016,7964434,16,16,104752,6547,2365.4884,28,5,50,Bot
126017,2921634,66,60,1318780,21979.6667,48435.7628,153,22,55,Human
126036,6534831,31,31,532261,17169.7097,132052.7118,105,34,52,Human
126037,6393462,27,28,329604,11771.5714,19750.7285,77,7,51,Human
126049,7964740,10,10,14194,1419.4,289.8482,19,4,45,Human
126075,6714272,55,57,1402638,24607.6842,5031.6482,162,11,55,Human
126083,7640532,20,21,152638,7268.4762,5066.2022,45,5,36,Human
126127,6274216,75,75,165196,2202.6133,12015.073,197,39,43,Human
126136,6739398,18,18,12373,687.3889,332.8564,45,4,50,Human
126162,7258285,22,22,116991,5317.7727,13573.4609,44,16,27,Human
126240,7040692,45,46,195017,4239.5,4021.635,104,3,53,Human
126272,7966344,3,3,16320,5440,2281.1107,5,3,49,Human
126330,6797255,78,79,1950373,24688.2658,68217.7909,467,1,55,Human
126332,7967318,51,52,892683,17166.9808,39435.8778,163,20,55,Human
126335,4562330,78,76,1186183,15607.6711,132057.8263,164,5,55,Human
126336,7893793,9,9,12687,1409.6667,24605.4041,11,6,40,Human
126347,2958284,39,39,716849,18380.7436,3832.3335,170,18,47,Human
126349,7967372,24,22,658858,29948.0909,29934.4768,47,16,48,Human
126356,7967498,64,65,2436926,37491.1692,13179.5994,701,21,54,Human
126368,6585787,34,34,270937,7968.7353,9599.2729,74,36,53,Human
126374,7615744,62,63,575610,9136.6667,17797.2026,184,46,53,Human
126377,6737904,67,67,118692,1771.5224,5612.9296,167,27,35,Human
126396,3509688,34,35,19624,560.6857,4236.2395,58,3,23,Human
126414,7105538,33,33,169100,5124.2424,46978.6749,78,8,50,Human
126432,7897754,64,64,228314,3567.4063,2622.7882,286,43,32,Human
126525,2631116,54,54,170845,3163.7963,77405.4018,184,35,41,Human
126537,6662012,88,88,2839529,32267.375,24338.8421,512,39,55,Human
126551,6805576,17,17,19574,1151.4118,439.4912,23,7,51,Human
126557,7967207,35,35,145105,4145.8571,1940.189,69,8,43,Bot
126602,6685559,7,7,26126,3732.2857,1022.7035,7,3,44,Human
126607,7969637,23,21,255193,12152.0476,1822.7133,34,7,38,Human
126610,6696307,14,14,32098,2292.7143,5901.3811,21,16,51,Human
126615,6283050,42,42,610738,14541.381,90749.3833,138,4,54,Human
126650,7761058,50,51,479450,9400.9804,9128.5305,105,29,52,Human
126690,6869867,43,46,811005,17630.5435,11975.1892,119,28,55,Human
126709,7005833,21,19,1469338,77333.5789,44078.601,26,2,50,Human
126745,6904086,50,50,430194,8603.88,3116.3193,110,48,52,Human
126764,2147573,41,41,369349,9008.5122,41412.8811,185,1,45,Human
126765,7970965,79,79,1951656,24704.5063,7685.9988,362,25,55,Human
126777,6318666,65,65,18642,286.8,23732.8505,156,14,14,Human
126815,6400973,43,43,592807,13786.2093,15923.5353,129,32,54,Human
126837,6912918,12,13,18485,1421.9231,3368.4671,17,10,51,Human
126860,4658319,87,87,1638174,18829.5862,33005.8629,594,6,55,Human
126864,7327760,64,65,895576,13778.0923,38872.3446,189,50,53,Human
126871,6492106,1,1,12656,12656,574.2544,1,1,12,Human
126893,6778369,35,36,236579,6571.6389,3928.8639,69,14,52,Human
126899,7102481,24,25,82416,3296.64,5046.4605,62,8,51,Human
126906,6953592,73,72,1216035,16889.375,41899.5518,240,6,55,Human
126925,6343805,68,68,954832,14041.6471,6511.2266,242,20,54,Human
126936,6681833,29,29,197371,6805.8966,54222.0778,73,14,36,Human
126940,7966556,4,4,80190,20047.5,2015.6343,5,1,37,Human
126965,7923021,51,51,413442,8106.7059,1583.3192,108,18,52,Human
126966,7972781,67,67,742975,11089.1791,9224.6208,175,20,53,Human
126981,6428838,23,23,138436,6018.9565,3718.3998,43,23,51,Human
126992,7973247,47,47,766081,16299.5957,29612.7873,86,32,55,Human
127033,7852436,80,76,2053873,27024.6447,10017.6175,328,25,55,Human
127041,7048012,66,62,320464,5168.7742,4700.4007,172,12,50,Human
127077,7832009,13,12,21954,1829.5,21463.0215,30,4,51,Human
127130,6642469,49,48,834439,17384.1458,25964.4791,166,27,53,Human
127189,7973407,78,74,1378172,18623.9459,7553.9445,169,16,55,Human
127207,7974602,80,80,45017,562.7125,121508.0758,186,3,12,Human
127256,7490137,69,68,393403,5785.3382,28279.2332,227,50,46,Human
127313,6718803,69,70,537785,7682.6429,28016.0445,296,31,54,Bot
127318,6732142,26,26,102699,3949.9615,25248.0784,40,14,51,Human
127329,7975344,21,20,103390,5169.5,9816.6431,80,15,50,Human
127345,7975425,64,65,242241,3726.7846,12826.4685,182,19,51,Human
127413,7793944,59,57,1326277,23268.0175,5967.6992,256,21,52,Human
127414,6955391,17,18,54200,3011.1111,206.9295,31,11,30,Human
127438,7690825,47,49,1352442,27600.8571,12597.8555,93,28,54,Human
127469,6578979,81,77,1635992,21246.6494,5434.0624,281,33,54,Human
127493,7904452,4,3,17762,5920.6667,2042.1087,6,3,51,Human
127510,7188616,33,32,97954,3061.0625,56202.7847,55,11,34,Human
127541,7901861,5,5,27200,5440,295.3638,11,5,51,Human
127616,7182820,13,13,44965,3458.8462,345.9558,24,7,39,Human
127625,7285836,19,20,132866,6643.3,113769.8196,52,14,51,Human
127631,6661068,7,7,18303,2614.7143,240.6495,11,1,11,Human
127637,6171509,8,8,31545,3943.125,7308.5769,14,1,40,Human
127666,784029,86,84,336058,4000.6905,36022.0328,284,92,43,Human
127674,4232729,56,56,20222,361.1071,22001.4657,193,5,32,Human
127686,7019664,70,70,698389,9976.9857,20311.1729,182,65,49,Human
127718,6661068,8,8,15130,1891.25,447.384,14,2,31,Human
127725,7977617,65,63,1159061,18397.7937,17926.8667,189,12,55,Human
127738,6698040,37,35,225930,6455.1429,1537.7707,106,11,50,Human
127762,7935073,36,36,245513,6819.8056,6331.5634,193,3,51,Human
127775,7977876,30,28,359995,12856.9643,54188.23,47,14,54,Human
127802,7978321,82,82,147535,1799.2073,51320.1676,224,58,43,Human
127815,7723175,9,9,75106,8345.1111,52761.8743,13,9,51,Human
127826,7978491,78,78,1227943,15742.859,3781.9476,326,76,55,Human
127895,7504700,58,57,504093,8843.7368,23763.5139,174,14,54,Human
127985,7979829,50,50,991940,19838.8,11617.3265,244,15,51,Human
127994,6469460,71,71,13316,187.5493,2267.2996,181,53,33,Human
128010,7980014,85,85,521729,6137.9882,10219.2634,411,49,53,Human
128028,7980137,2,2,46583,23291.5,303.8748,3,2,14,Human
128035,7969892,22,20,263428,13171.4,11690.6164,29,16,53,Human
128052,7980559,58,56,1407983,25142.5536,3984.6686,202,29,55,Human
128057,7963856,4,4,12892,3223,3.2943,4,4,6,Human
128064,7980596,73,72,882509,12257.0694,21830.3357,226,55,49,Human
128071,7951689,40,41,893962,21803.9512,36007.493,79,34,55,Human
128092,7673248,22,23,422830,18383.913,3705.6031,44,24,45,Human
128125,6661323,23,23,37751,1641.3478,272.3749,58,8,21,Human
128156,7229956,23,25,185670,7426.8,10350.7805,52,10,51,Human
128213,6510989,81,79,1343109,17001.3797,29840.1985,164,2,54,Human
128214,7735169,87,88,2718839,30895.8977,23355.877,371,7,55,Human
128216,7981752,69,68,564584,8302.7059,111340.8118,220,32,55,Human
128222,6510724,55,57,482325,8461.8421,44408.6742,207,25,52,Human
128246,7747137,11,11,115900,10536.3636,79708.7337,28,7,23,Human
128272,6618975,23,22,405677,18439.8636,5900.4865,64,17,51,Human
128277,7797694,12,11,130380,11852.7273,23067.2988,30,10,50,Human
128305,3961294,87,86,2023234,23525.9767,74928.7447,492,16,55,Human
128309,7982203,3,3,29582,9860.6667,36.8168,3,3,25,Human
128318,6334720,81,80,1760615,22007.6875,52939.9352,682,17,55,Human
