Actor,A_Acc,Login_day_count,Playtime,playtime_per_day,avg_money,Social_diversity,Max_level,collect_max_count,exp_get_count_per_day,item_get_count_per_day,money_get_count_per_day,abyss_get_count_per_day,p_deg,f_deg,t_deg,m_deg,Avg_PartyTime,GuildAct_count,Type,Group
405814,10740282,88,6988485,82217.4706,65648.0975,0.3447,55,0,3261.9647,2490.4471,360,0,1,0,3,9,1037,2,Bot,2
406084,10805357,44,3094746,71970.8372,6167.9901,0.5623,54,0,1332.3488,2206.5349,361.7674419,0.3953,0,0,2,4,0,1,Bot,2
406096,10247661,42,396844,9228.9302,11249.7537,1.3216,41,0,137.2326,75.1395,72.3255814,45.7674,145,18,13,15,3045.8909,3,Bot,2
406099,7045797,5,21248,4249.6,6606.7485,0,13,0,130,220.4,3.6,0,0,0,0,0,0,0,Bot,2
406100,10804473,81,6833510,83335.4878,3883.9291,0,55,0,2934.3537,1826.378,2044.426829,0,0,0,0,6,0,0,Bot,2
406102,10740538,77,2778250,37043.3333,65976.1217,0,34,0,228.24,4320.8,7.866666667,0.0267,0,0,1,5,0,0,Bot,2
406244,10505382,75,521977,6868.1184,14848.1984,0.6879,33,0,224.4737,366.1316,2.921052632,0,1,0,29,2,4,0,Bot,2
406280,6817138,6,13087,2181.1667,2.4389,0.6931,12,37,55.3333,50.5,20.33333333,0,2,0,0,4,457.5,0,Bot,2
406291,9721067,13,975349,75026.8462,3038.4984,0,50,0,1717.6154,2840.3077,1.076923077,0,0,0,0,3,0,0,Bot,2
406338,10807206,88,6310363,71708.6705,445.7881,1.2213,52,5717,130.7841,3555.8523,76.31818182,66.0795,340,73,24,6,9551.6216,6,Bot,2
406340,10807213,88,6135945,70528.1034,181.2206,0.8003,50,6201,22.5862,3795.6437,6.574712644,10.7931,11,6,8,6,11920.6475,6,Bot,2
406551,10804418,88,7150973,81261.0568,6022.5134,0,55,0,4245.1818,3784.7841,3.090909091,0.0909,0,0,0,2,0,0,Bot,2
406558,10804444,87,7188003,81681.8523,5675.9288,0,55,0,3888.4886,3369.0682,699.5568182,0.0341,0,0,0,2,0,0,Bot,2
406623,10801459,82,5957690,74471.125,23148.8054,0.9221,55,0,1656.425,2781.1875,2.075,0,0,0,5,10,0,0,Bot,2
406629,7065885,11,16446,1644.6,489.1843,0,29,0,35.4,36.7,15.7,10.1,1,0,1,2,5140,0,Bot,2
406636,9678456,85,337438,3969.8588,155837.3539,0.4622,10,0,0,0.2235,5.811764706,0,1,0,7,8,9,0,Bot,2
406678,10728689,88,6443942,76713.5952,38862.8201,0.9978,51,0,3569.8452,2638.3929,21.98809524,0.0238,1,0,4,7,99,1,Bot,2
406681,10763818,87,6409656,78166.5366,41070.5771,0.8877,51,0,3556.8902,2627.2317,2.817073171,0,0,0,4,6,0,1,Bot,2
406682,10796982,88,6465826,77901.5181,32911.1309,0.876,51,5,3299.6988,2512.2892,71.53012048,0.0241,0,0,4,6,0,4,Bot,2
406684,10766295,88,6477705,78044.6386,30984.9426,1.0397,50,0,2945.6627,2170.6627,125.5180723,0.0241,0,0,4,7,0,1,Bot,2
406685,10763868,88,6421490,78310.8537,39340.5553,0.4101,51,0,3238.6829,2499.3415,77.96341463,0.0244,0,0,3,5,0,1,Bot,2
406727,10804531,88,7265062,82557.5227,5937.766,0,55,0,4065.9091,3742.1023,2.068181818,0.0341,0,0,1,5,0,0,Bot,2
406813,10713844,88,6806753,81032.7738,3621.3761,0.6931,55,0,2609.75,2009.5595,411.2976191,28.2143,2,0,0,5,4318,0,Bot,2
406923,10770000,41,3315548,87251.2632,14451.8023,0,50,0,3235.3684,1748.8158,1567.026316,0,0,0,0,2,0,0,Bot,2
406937,10770587,85,7007095,83417.7976,18621.9125,0.1732,50,9140,404.8452,6696.0952,1.285714286,0,0,0,0,5,0,1,Bot,2
406938,10770079,41,3384277,89059.9211,10800.9194,0,50,0,3341.6053,1814.8684,1638.263158,0,0,0,0,2,0,0,Bot,2
406940,10770593,87,6990856,81289.0233,13046.5703,0.3488,52,10496,523.3372,5502.1512,55.53488372,0,0,0,0,5,0,1,Bot,2
406944,10782760,87,7130765,81031.4205,15743.1174,0.8853,53,6237,3908.3636,4259.1591,25.71590909,0,3,0,1,5,6676.6667,1,Bot,2
407128,7214741,78,46611,597.5769,265518.6334,0.9557,30,0,1.7564,26.8846,2.371794872,0.8333,3,0,1,2,2600.6667,0,Bot,2
407183,10807266,88,7192942,82677.4943,35466.7089,0.1066,55,7189,1619.3333,4957.7241,431.4252874,0.0345,0,4,4,13,0,0,Bot,2
407212,10812501,83,6683808,80527.8072,7503.6822,0,55,0,2992.6024,1845.3133,2143.686747,0,0,0,0,7,0,0,Bot,2
407243,10812974,71,5201883,75389.6087,13042.8657,0.575,55,0,2141.7971,1822.9855,595.5072464,0.0725,3,0,23,7,56.3333,0,Bot,2
407246,10813820,79,5835056,79932.274,228113.8778,0.2478,51,9141,1751.863,4317.1781,17.15068493,1.6986,4,2,5,8,121.75,0,Bot,2
407331,10732103,87,6943872,80742.6977,4888.7422,0.6565,55,0,2470.3256,2000.8256,2.802325581,0.1977,0,0,3,8,0,0,Bot,2
407335,10729409,88,6862147,82676.4699,42628.3619,0.5623,55,7661,1729.0843,3847.6988,7.228915663,0.0723,1,0,2,4,41616.5,0,Bot,2
407336,10782567,88,6857584,82621.494,42287.0257,1.2048,55,7805,1920.8193,3929.5181,5,0.012,1,0,4,4,41616.5,0,Bot,2
407342,6528841,17,47091,2770.0588,1450.9641,1.0297,10,0,219.4706,136.8235,91.05882353,0,0,0,1,4,0,2,Bot,2
407351,10815633,84,6139583,74872.9634,21030.9227,0.5799,55,0,1649.1707,2730.061,2.048780488,0,0,0,5,5,0,0,Bot,2
407387,10810182,88,7102727,80712.8068,4526.3647,0,55,0,3854.5682,2990.9091,22.45454546,0,0,0,0,6,0,0,Bot,2
407437,9001635,33,229640,6958.7879,10572.4219,0.8872,42,0,117.303,81.9394,69,26.6667,47,12,7,4,5393.1538,0,Bot,2
407501,10817328,28,740553,26448.3214,19545.935,0.8486,50,0,468.0357,253.3929,302.8571429,127.8571,96,12,10,6,7804.3238,0,Bot,2
407502,10797623,87,6795703,80901.2262,48155.4369,0.4101,55,4963,2962.2738,3640.7381,578.7380952,181.369,0,0,4,4,0,0,Bot,2
407558,7543158,11,48656,4423.2727,7648.3958,0.4309,37,0,46.4545,17.0909,21.09090909,21.2727,30,4,6,6,2555.1905,1,Bot,2
407603,10601370,30,378151,14005.5926,1501.7488,0.9681,36,475,354.5926,322.4815,58.74074074,9.1111,92,12,10,9,3656.869,2,Bot,2
407614,7354994,10,167042,16704.2,0.0018,0,2,0,0.7,0.2,0.2,0,0,0,0,0,0,0,Bot,2
407626,10537331,84,6662196,79311.8571,10868.5874,0.286,55,0,3061.25,2211.7143,631.8809524,0,0,2,2,8,0,0,Bot,2
407702,10808005,88,7042013,82847.2118,26085.2118,0.0269,55,0,4106.2941,2800.9882,29.89411765,0.0353,0,2,4,14,0,0,Bot,2
407704,10807999,87,7007586,84428.747,29390.9037,0.0754,55,0,3690.6506,2920.2048,2.554216868,2.4337,0,4,5,15,0,0,Bot,2
407706,10807282,88,7100847,83539.3765,32095.1853,0.298,55,0,4412.6824,3048.5647,227.8941177,0.0353,0,4,16,17,0,0,Bot,2
407722,10807989,88,7130416,82911.814,30559.4463,0.0686,55,7519,2723.4535,4109.4767,49.04651163,0.1047,0,4,4,18,0,0,Bot,2
407766,10800253,88,6801345,78176.3793,23536.4739,0,55,0,2751.1264,2192.7701,72.52873563,3.8851,0,0,0,3,0,0,Bot,2
407770,10800310,88,6845897,78688.4713,38530.8078,0,55,0,2550.908,2036.2759,15.82758621,13.4253,0,0,2,3,0,0,Bot,2
407862,10811311,80,209618,2620.225,18180.6016,1.0717,17,0,24.3375,38.9,2.6375,0,0,26,18,53,0,1,Bot,2
407884,10719800,52,124064,2385.8462,60972.9747,0.2255,11,0,0,13.5192,2.923076923,0,0,0,24,41,0,0,Bot,2
407966,10817090,38,356184,9373.2632,56713.8427,0,10,0,0,0.0789,11.2631579,0,0,0,2,3,0,0,Bot,2
407974,10537352,85,5745042,69217.3735,9526.6956,0.0795,55,0,2572.4096,1753.8313,625.1204819,0.1205,0,2,1,8,0,0,Bot,2
408102,10587744,88,6930776,80590.4186,19448.1438,0.3208,55,0,4158.4535,3189.0698,3.11627907,1.1047,5,0,10,16,3009,0,Bot,2
408491,10796999,88,6437213,77556.7831,37082.892,0.3488,50,0,2973.1807,2270.4699,131.2650602,0.0241,0,0,3,5,0,1,Bot,2
408527,9970176,86,2736127,31449.7356,18736.903,0.9068,52,1310,564.5977,1637.8966,73.88505747,36.1494,25,10,12,5,6113.1667,0,Bot,2
408648,10820984,88,6739989,79293.9882,62219.9526,0,44,0,4462.4118,3603.1294,3.188235294,0.4941,0,0,13,4,0,0,Bot,2
408676,10817328,25,79200,3300,2267.1444,0,10,0,0,0.9167,1.625,0,0,0,0,2,0,0,Bot,2
408681,10821102,88,6715649,79948.2024,10310.5052,0,44,0,4105.9643,3333.7143,1.55952381,0.3452,0,0,4,4,0,0,Bot,2
408828,10817328,27,264547,10174.8846,3379.9394,0.7451,40,0,146.8462,91.4615,85.76923077,21.8846,51,6,1,2,2889.6667,0,Bot,2
409007,10825872,82,4696291,57978.9012,11873.9067,1.0306,55,0,1140.7654,1059.0864,183.962963,23.4198,8,5,6,13,3641.359,1,Bot,2
409039,10816178,83,6143816,75849.5802,21521.0755,0.6365,55,0,1591.321,2667.5062,1.975308642,0,0,0,6,9,0,0,Bot,2
409078,10828223,13,911024,75918.6667,7063.8345,0,41,0,1943.8333,1848.5,168.4166667,1.6667,0,0,1,2,0,0,Bot,2
409103,7414292,45,21399,475.5333,242680.098,0,10,0,0,0.0667,0.4,0,0,0,0,4,0,0,Bot,2
409293,10672764,86,7030645,82713.4706,57665.2495,0.4506,55,3064,3000.6471,2463.8118,277.7529412,224.4588,2,0,7,7,3904.5,0,Bot,2
409294,10819274,84,6964410,84931.8293,43496.169,1.0026,55,0,3401.5,2667.061,196.9878049,11.7561,2,0,7,6,47774.25,2,Bot,2
409295,10819767,83,7077878,86315.5854,58141.6044,0.9557,55,0,3336.8902,2958.0122,26.57317073,157.4146,5,0,9,5,4835.3333,0,Bot,2
409425,4558749,27,35543,1316.4074,17978.9582,0.6871,22,0,29.3333,37.1111,1.814814815,0,2,0,4,3,10263.5,1,Bot,2
409444,10688387,34,79689,2343.7941,1566.8982,0.9905,30,0,15.1765,13.7353,12.52941177,3.7059,36,2,23,5,4384.2368,1,Bot,2
409474,8235082,9,34110,4263.75,600.0512,0.9433,25,0,83.875,71.625,5.625,2.875,4,0,4,5,3453,2,Bot,2
409665,10834091,28,797503,28482.25,14788.4701,0.9621,44,0,595.5714,310.4286,481.75,16.3929,93,16,6,5,2796.5644,1,Bot,2
409795,10783103,75,1303845,17860.8904,30399.5351,1.161,53,421,375.0685,320.0685,145.1369863,95.0548,200,56,14,16,5478.7401,4,Bot,2
409822,10834505,50,1334386,26687.72,1675.1235,0.5576,52,0,412.74,196.48,191.56,108.64,9,0,16,4,5528.6377,1,Bot,2
409827,10834519,48,991659,20659.5625,2143.11,0.7016,52,0,252.3542,163.125,172.5416667,102.9167,6,2,14,4,5401.6395,1,Bot,2
409835,10828340,49,1065929,21753.6531,21142.1513,0.4192,52,0,257.3673,111.1633,172.8367347,102.6735,13,2,16,4,5247.6667,4,Bot,2
409851,10832922,82,6992992,87412.4,54439.1947,1.072,55,0,3748.675,2864.85,49.4625,113.5375,2,0,6,7,47774.25,2,Bot,2
409864,7870180,5,356905,71381,393.6126,0.6036,19,2773,163.2,2414.2,0,0,6,0,8,2,28632.7,0,Bot,2
409932,6840095,4,346117,69223.4,490.1637,0.6918,20,2738,3.4,2086,0.2,0,6,0,6,2,26559.8182,0,Bot,2
409933,7970446,5,318551,79637.75,1069.4258,0.6881,22,1934,306.5,1892,0.25,0,6,0,8,2,29283.4444,0,Bot,2
409993,10599796,5,28769,4794.8333,5049.431,0,30,0,6.8333,0,0,6.5,2,0,0,1,1293.6667,0,Bot,2
410015,6337070,18,117686,6538.1111,2441.8567,1.0012,51,1,104.3333,31.7778,70.16666667,88.6111,29,2,3,0,5389.1212,0,Bot,2
410102,10836780,80,4600151,59742.2208,2884.1773,0.3115,39,3842,370.3117,1093.026,13.85714286,0.026,1,0,10,4,2109,1,Bot,2
410150,8868847,10,55208,6134.2222,2367.4575,0.5296,35,0,88.7778,44.4444,4.222222222,0,16,0,1,4,2454.52,0,Bot,2
410152,10800119,83,6166757,83334.5541,23819.615,0,55,0,3638.0946,2013.7568,1260.783784,0,0,0,12,3,0,0,Bot,2
410161,10800055,69,5052587,82829.2951,17871.1281,0,54,0,3538.4918,2464.7213,763.8360656,0,0,0,10,4,0,0,Bot,2
410166,10799996,84,6229564,80903.4286,19173.8046,0,55,0,3337.1039,2375.4416,480.987013,0,0,0,11,3,0,0,Bot,2
410180,10799924,85,6323608,83205.3684,21354.0065,0,55,0,3498.1974,2157.1711,1926.592105,0,0,0,3,3,0,0,Bot,2
410186,10799865,85,6108804,77326.6329,18257.733,0,55,0,2983.2658,2177.2025,244.6455696,0,0,0,7,4,0,0,Bot,2
410193,10733080,83,6007145,81177.6351,17224.215,0,55,0,3452.7973,2364.0541,846.3783784,0,0,0,4,4,0,0,Bot,2
410200,10733034,84,6200292,82670.56,19083.109,0,55,0,3436.3867,2338.0667,1008.92,0,0,0,5,5,0,0,Bot,2
410206,10733066,84,6090439,81205.8533,17508.4999,0,55,0,3229.36,2358.64,169.68,0,0,0,4,3,0,0,Bot,2
410244,10838385,74,2163294,29233.7027,37111.2725,0.9733,55,73,353.2703,151.7432,255.9864865,189.2973,882,42,34,12,3931.4245,3,Bot,2
410367,8015648,7,21775,3110.7143,57.6666,0.6931,16,0,37.7143,37,25.57142857,0,4,2,0,1,614.6667,0,Bot,2
410506,6474108,79,6124156,78514.8205,36582.4055,0.6931,54,5537,1544.8718,2646.359,424.1666667,0,1,0,5,5,23.75,0,Bot,2
410514,10787376,81,6232901,77911.2625,15843.3793,0.2573,55,0,1858.975,1432.5375,74.3375,0,0,0,0,5,0,0,Bot,2
410526,10787531,82,6119402,78453.8718,22598.7868,0.3488,53,11206,1327.1923,3302.0769,380.8717949,0.0128,0,0,0,6,0,0,Bot,2
410540,10787385,81,6105717,78278.4231,15758.1145,0.4101,55,5894,2164.0641,1862.5385,91.98717949,0,0,0,0,3,0,0,Bot,2
410647,10759614,44,129355,2939.8864,12473.4182,0.6931,25,23,142.3864,195.3409,1.068181818,0,0,0,2,3,0,0,Bot,2
410715,10841172,27,1970575,75791.3462,293.4845,0.6467,40,1761,464.2692,1312,3.192307692,1.2692,8,0,9,3,23291.1379,0,Bot,2
410720,10841219,20,1516745,75837.25,46.3131,0.6622,25,2504,0.55,1515.9,0.45,0.55,8,0,8,3,22451.7627,0,Bot,2
410722,10841180,41,3017349,75433.725,290.2522,0.7042,40,3872,321.1,1966.475,2.675,4.725,9,2,11,3,12850.8161,0,Bot,2
410724,10841229,27,1977795,76069.0385,469.8727,0.6663,40,2249,423.5769,1420.7692,91.84615385,0.1923,8,0,8,3,24544.1964,0,Bot,2
410727,7197828,14,14180,1012.8571,12164.089,0,30,0,15.0714,15.3571,0.714285714,0,0,0,0,3,0,0,Bot,2
410731,10841238,53,4015582,75765.6981,283.0135,0.6506,41,4760,240.8868,2699.4717,50,1.9811,9,2,9,4,9174.3577,0,Bot,2
411207,6826630,23,220726,9596.7826,4270.4513,0.597,39,0,147.8696,128.087,35.2173913,4.0435,99,0,6,8,2770.7424,1,Bot,2
411224,7334295,11,11091,1008.2727,8266.2244,0,24,0,11.3636,12.4545,3.454545455,0,0,0,0,1,0,0,Bot,2
411255,10814881,63,4875164,76174.4375,5513.3979,0.689,40,2694,249.3125,1737.0625,13.3125,0.0781,1,0,6,10,19371,0,Bot,2
411256,10814595,53,4213197,81023.0192,759.7952,0.288,37,2209,233.8462,1661.4615,11.48076923,0,2,0,3,6,9700,0,Bot,2
411306,10798405,42,48993,1166.5,21570.8568,0,10,0,0.0476,4.3333,1.619047619,0,0,0,27,3,0,0,Bot,2
411515,8337727,15,226273,15084.8667,668.1185,1.0885,37,1677,420.2,886.8,6.8,7.4667,6,2,2,4,2823.3333,0,Bot,2
411575,7676326,49,150012,3061.4694,1585.0672,1.074,42,0,48.0204,24.7755,29.93877551,6.5306,29,0,0,7,2407.16,0,Bot,2
411621,8605640,53,15702,296.2642,13250.724,0,27,0,0,1.8868,0.735849057,0,2,0,2,1,1732.5,0,Bot,2
411695,10852504,26,45977,1768.3462,153150.3217,0.5402,15,0,0,11.5769,0.807692308,0,0,0,14,5,0,0,Bot,2
411717,10847269,4,22282,5570.5,1342.8194,0.6129,32,0,51,21,3.25,0,16,1,0,1,3737.1667,0,Bot,2
411755,7803828,4,352615,70523,247.3934,0.6931,19,2614,125.6,1943,0.2,0,6,0,7,2,28632.7,0,Bot,2
411817,10646543,28,675085,25003.1481,35404.4154,0.7505,50,13,365.6667,176.8519,286.2962963,185.1111,154,22,10,5,5188.4855,1,Bot,2
411907,8248173,20,113070,5653.5,637.8275,1.124,37,0,60.45,19.5,6.8,0,34,6,4,7,2256.4792,0,Bot,2
412019,8798773,16,15817,988.5625,703.9431,0.5004,22,6,11.0625,9.375,6.5625,0.1875,5,0,2,5,2481,0,Bot,2
412043,8813166,13,30149,2319.1538,1214.8229,0.4528,40,0,9,3.6154,1.230769231,0.3846,5,4,1,3,1538.8,1,Bot,2
412100,6677399,78,1428552,18314.7692,83099.4269,0.8351,54,2883,426.7179,386.3846,157.7692308,24.3077,182,20,16,17,3941.4525,0,Bot,2
412101,10431611,20,72438,3621.9,399.5503,0,33,0,4.35,64.95,0.25,0,0,0,3,5,0,0,Bot,2
412189,10360590,88,6724837,79115.7294,2383.08,0,55,0,3575.4,2661.1412,2.023529412,0,0,0,0,6,0,0,Bot,2
412193,10360593,28,1958588,72540.2963,5567.3314,0,50,0,1921,1392.8889,193.2222222,0,0,0,0,1,0,0,Bot,2
412198,10360602,28,1930255,71490.9259,3423.3749,0,50,0,1987.1481,1444.8148,53.33333333,0,0,0,0,1,0,0,Bot,2
412200,10437391,47,59567,1267.383,3957.9666,1.4005,18,0,25.766,32.5319,5.893617021,0,2,0,3,5,4789.6667,0,Bot,2
412207,10853613,43,3009131,73393.439,2630.1128,0,53,7050,2133,2236.4634,173.2439024,0,0,0,0,1,0,0,Bot,2
412219,9489405,64,4918095,78065,3376.422,0.1679,55,0,3326.7143,2522.4762,7.857142857,0,2,0,0,4,4994,0,Bot,2
412268,10830531,88,6671616,80380.9157,1046.9466,0,55,5805,950.4217,4795.5542,332.1807229,0.6506,1,0,0,4,87573.8525,0,Bot,2
412270,10830640,88,6679696,81459.7073,1087.0084,0,55,5782,885.3171,4561.9024,341.4390244,0.4512,1,0,0,4,86799.3333,0,Bot,2
412333,10721721,78,959014,12618.6053,6012.5134,1.0008,48,0,147.2763,80.7632,88.23684211,23.1184,108,2,11,14,5662.9484,0,Bot,2
412335,10719945,50,3105619,62112.38,9998.7547,0,51,0,1361.04,1101.94,140.28,0,0,0,2,4,0,0,Bot,2
412353,10858198,50,3064201,61284.02,10246.4837,0,51,0,1383.84,1075.92,267.84,0,0,0,2,5,0,0,Bot,2
412388,7698028,42,2597194,64929.85,84109.8935,1.2865,55,0,2767.35,1499.625,1267.175,1084.575,6,0,8,7,144091.5,4,Bot,2
412403,6735942,30,27339,911.3,92389.7204,0,29,0,30.0667,31.6667,0.2,2.6667,0,0,0,1,0,0,Bot,2
412432,10811809,73,5511944,76554.7778,3560.021,1.2997,55,0,2925.3611,2042.875,2006.111111,0.0972,1,2,3,11,9345,2,Bot,2
412680,6530783,8,121643,15205.375,52277.402,1.1058,32,0,124.5,63,15.375,0.125,23,2,8,4,3650.5946,0,Bot,2
412828,10725442,87,6515984,81449.8,2175.2603,0,55,0,2931.1125,2462.3375,927.325,1.3375,0,0,4,1,0,0,Bot,2
412837,10725464,87,6516168,81452.1,1669.6628,0,55,0,2923.8625,2440.0375,594.275,0.15,0,0,4,3,0,0,Bot,2
413047,10849138,88,6344548,77372.5366,29515.4527,0,55,0,2063.8171,2359.9512,490.4268293,0.0366,0,0,7,4,0,0,Bot,2
413048,10849206,88,6540680,77865.2381,38302.5448,0,55,0,2055.4167,2300.6667,498.9404762,0.0952,0,0,6,3,0,0,Bot,2
413157,10864145,17,614392,40959.4667,2826.4037,0.9724,44,0,1228.3333,1107.2,9.733333333,15.3333,4,0,2,5,8133.75,0,Bot,2
413197,7768244,21,730741,36537.05,9957.02,1.2171,42,0,364.55,239.45,206.3,201.15,50,14,18,11,4241.6164,3,Bot,2
413243,10688387,8,14228,1778.5,804.4566,1.079,16,14,26.25,19.5,13.625,0,2,0,5,3,13265,2,Bot,2
413319,10865765,27,1607330,64293.2,167.4936,0.6365,46,4618,276.08,2599.2,1.2,0,0,0,1,5,0,1,Bot,2
413533,10759614,40,23387,584.675,13543.026,0,10,0,0,0.55,1.175,0,0,0,0,3,0,0,Bot,2
413939,10813152,88,7032612,79916.0455,4290.5279,0,55,0,4170.7159,3130.3864,21.32954546,0,0,0,0,4,0,0,Bot,2
414068,10500182,85,2531481,30499.7711,14563.8865,1.1795,55,1200,490.5904,231.8072,259.7228916,232.8916,410,81,61,14,6294.7985,7,Bot,2
414165,8978742,88,7045417,80061.5568,83787.5208,0,55,7228,2543.4886,6236.0568,119.3409091,1.7159,0,0,6,5,0,0,Bot,2
414329,6954607,59,987323,17951.3273,1484.051,1.0391,46,756,211.0182,110.5455,105.4727273,50.1091,124,32,27,16,4619.3465,2,Bot,2
414359,9135752,31,232887,7762.9,13135.2767,0.1705,44,0,34.2333,38.6667,28.36666667,1.7667,12,2,1,4,4937.75,0,Bot,2
414362,6627772,60,717957,11965.95,18919.3336,1.394,42,0,504.9167,525.6167,28.43333333,2.15,41,4,5,6,5592.6053,0,Bot,2
414552,4046298,24,73096,3045.6667,1585.5153,0.5472,34,0,32.875,4.4167,2.041666667,0.0417,21,8,1,3,2238.7407,1,Bot,2
414589,8617012,21,254199,13378.8947,65239.015,0.7359,50,3,202.0526,58.3158,166.7894737,149.5789,48,18,17,6,6305.3793,0,Bot,2
414617,6537030,45,1350427,30691.5227,13720.6357,1.3137,51,34,512.0227,199.3409,378,332.5682,238,77,34,20,4434.6082,3,Bot,2
414623,7414292,43,328651,7643.0465,189170.1505,1.0711,50,100,147.1163,110.3023,134.6046512,130.907,29,8,7,0,2664.1721,0,Bot,2
414796,10356675,6,76158,12693,5381.0062,0,30,0,630.5,826,1.5,0,0,0,0,1,0,0,Bot,2
414936,7967207,26,89160,3566.4,929.8907,0.8953,36,0,80.2,73.08,19.44,18.04,10,2,3,2,2031.8182,1,Bot,2
414982,7537876,25,114356,4574.24,1327.4235,1.2878,25,0,59.52,32.2,25.88,0.2,19,12,12,5,6206.55,0,Bot,2
415229,10797433,64,639353,9542.5821,1020.0721,0.4329,25,0,7.5672,1.5672,4.28358209,7.3284,16,0,14,5,695.295,0,Bot,2
415235,10155312,63,14001,222.2381,64972.8919,0,10,0,0,2.746,1.142857143,0,0,0,0,3,0,0,Bot,2
415293,10811010,73,969700,12759.2105,86116.1573,0.685,25,0,7.0526,4.75,8.078947368,6.8158,14,0,73,4,953.5551,0,Bot,2
415367,10880488,86,2130390,24771.9767,259102.8121,0.8594,50,693,939.2907,1198.5,85.88372093,4.9884,30,0,21,6,14550.3485,0,Bot,2
415368,10852065,74,5200335,74290.5,3251.0778,0.4506,55,0,1915.2571,1592.1286,672.9285714,0.0857,0,0,6,4,0,0,Bot,2
415446,6771832,17,94393,5552.5294,3185.4547,0.3488,24,15,93.9412,80.5294,42.35294118,0.1176,14,2,1,2,8344.5455,0,Bot,2
415464,10880038,88,6224903,74998.8313,37787.4373,0,55,0,1778.3494,2977.2892,8.313253012,0.0602,0,0,9,2,0,0,Bot,2
415471,10848414,88,3940755,45296.0345,9827.2275,0.8378,54,3714,395.092,1755.2644,166.0574713,142.7701,205,36,31,12,6518.8691,5,Bot,2
415476,10880238,88,6322286,77101.0488,31198.2231,0,55,0,1866.5854,3190.2927,9.743902439,0.0366,0,0,6,2,0,0,Bot,2
415480,10854114,86,7132964,82941.4419,131302.8497,1.0735,55,0,2433.6395,1323.814,1807.848837,651.5814,4,0,11,10,172741.3636,0,Bot,2
415483,10854111,86,6945101,82679.7738,27056.1829,1.0717,55,0,2251,1398.0714,1565.357143,319.1786,0,0,7,7,0,0,Bot,2
415541,8229812,19,101220,5327.3684,119810.1143,0.6368,30,0,62.1053,32.4737,29.84210526,18.6842,21,4,1,3,2615.3214,0,Bot,2
415546,10797469,64,634338,9328.5,580.8931,0.4294,25,0,6.9706,1.6471,4.426470588,6.7794,17,0,16,7,967.7227,0,Bot,2
415604,10704297,50,40184,820.0816,6329.1542,0,12,0,0,0.3878,1.224489796,0,0,0,0,6,0,0,Bot,2
415689,8178098,58,256628,4277.1333,10643.9791,1.2507,43,0,85.4833,62.5833,46.48333333,3.5333,41,12,4,12,3550.4918,1,Bot,2
415692,8455997,66,907705,13753.1061,9609.2818,0.8365,49,415,233.6515,222.5758,91.68181818,32.4091,130,37,16,19,4918.6597,1,Bot,2
415729,10164517,3,301750,100583.3333,744.1861,0,22,2296,0,1239.6667,0,0,0,0,1,0,0,0,Bot,2
415785,10885973,69,5343545,78581.5441,4736.7856,0,55,0,2243.25,1673.75,102.8823529,0.0147,0,0,8,3,0,0,Bot,2
415812,10885977,69,5286332,77740.1765,6832.3636,0,55,0,2370.7794,1856.5294,238.2647059,0,0,0,8,4,0,0,Bot,2
415828,10885996,70,5232255,76944.9265,4782.9972,0,55,0,2066.4706,1810.4265,72.91176471,0,0,0,10,4,0,0,Bot,2
415842,10883957,71,5129465,75433.3088,8634.048,0.1849,55,2844,2044.5294,2384.0735,68.60294118,0.4559,1,0,9,3,5238,0,Bot,2
415845,6912193,56,138298,2469.6071,1451.5247,1.4411,34,0,25.4821,10.9107,2.321428571,1.8214,53,18,12,7,2723.6889,1,Bot,2
415850,10883964,70,5297362,77902.3824,7465.9995,0.1849,55,0,2086.0147,1809.5735,113,0.0147,1,0,12,3,461,0,Bot,2
415881,9820238,18,516206,28678.1111,8364.1447,1.2958,45,1784,633.9444,636.3333,253.1666667,119.3333,81,2,11,15,4808.8871,2,Bot,2
415918,10849698,81,5598853,77761.8472,66790.2504,0.6397,55,0,2300.7778,1662.9861,241.25,319.6111,7,0,14,14,65477.9167,0,Bot,2
415919,10883134,30,897066,28033.3125,35917.1533,1.0397,36,0,425.125,3089.5,6.53125,0,2,0,5,3,50.5,0,Bot,2
415921,10849705,86,5992313,74903.9125,13274.3876,1.0555,55,0,2009.3,1422.2375,294.225,397.375,7,0,2,11,62046.3333,0,Bot,2
415923,10849711,86,6117345,79446.039,9389.7988,1.0948,55,0,2446.4416,1528.4286,420.3116883,560.6753,4,0,0,13,61976.0588,0,Bot,2
415926,10849721,86,6136580,78674.1026,14929.4647,1.0914,55,0,2517.4487,1586.7821,419.9871795,539.3077,7,0,1,10,62182.2,0,Bot,2
415928,10849740,85,6102799,80299.9868,10912.114,1.0788,55,0,2562.4868,1581.9605,367.8684211,572.0789,4,0,0,13,61691.0303,0,Bot,2
415929,10854311,87,5928983,72304.6707,9213.3891,1.0914,55,0,2274.2073,1398.7073,301.4878049,465.7683,3,0,1,14,63611.2813,0,Bot,2
415951,10888947,13,892668,74389,3555.0687,0.0672,28,0,5961,4726.25,5010.916667,0,0,2,0,4,0,0,Bot,2
415955,10888949,12,870984,79180.3636,3422.2601,0.0936,28,0,5872.0909,4548.6364,4650.727273,0,0,2,0,4,0,0,Bot,2
